Runs,SampleDescription,Initial_desc,Run,LIBRARY_CONSTRUCTION_PROTOCOL,STUDY_ABSTRACT,DESIGN_DESCRIPTION,READ_RUN_INFO,Pubmed ID,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Platform,Model,SRAStudy,BioProject,ProjectID,Sample,BioSample,TaxID,ScientificName,SampleName,CenterName,Submission,RunHash,ReadHash,name_TaxID,Pubmed_ID_pull,PMC,PMC_address
SRR3233141,mRNA sequncing of ResItz4_1hr2,mRNA sequncing of ResItz4_1hr2,SRR3233141,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:42:10,13868462,2801429324,13868462,202,1726,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233141/SRR3233141,SRX1638848,ResItz4_1hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345319,SAMN04499131,746128,Aspergillus fumigatus,ResItz4_1hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,71CBF77B4E75B5727DE9123A8E0BE848,2B8EBE6F02492EA9BA7A3740C77884B0,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233140,mRNA sequncing of ResItz4_1hr1,mRNA sequncing of ResItz4_1hr1,SRR3233140,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:54:56,15520643,3135169886,15520643,202,1566,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233140/SRR3233140,SRX1638847,ResItz4_1hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345317,SAMN04499130,746128,Aspergillus fumigatus,ResItz4_1hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,CC3677FD851689CB29EC023A9823F6F8,ACD924D766B2FF92E4373115A4250C0A,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233139,mRNA sequncing of SusCtrl_4hr1,mRNA sequncing of SusCtrl_4hr1,SRR3233139,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:42:11,11928270,2409510540,11928270,202,1442,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233139/SRR3233139,SRX1638846,SusCtrl_4hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345318,SAMN04499103,746128,Aspergillus fumigatus,SusCtrl_4hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,62D08388BB01258B4228399AD046A6ED,52AF1B118D5CDD7B14094181F1211C68,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233138,mRNA sequncing of ResCtrl_4hr3,mRNA sequncing of ResCtrl_4hr3,SRR3233138,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:40:04,13580974,2743356748,13580974,202,1384,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233138/SRR3233138,SRX1638845,ResCtrl_4hr3,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345320,SAMN04499129,746128,Aspergillus fumigatus,ResCtrl_4hr3,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,292E89D0AC6CF90AEDA467116592969A,825673AE59F31FB551EF618B41531DA9,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233137,mRNA sequncing of ResCtrl_4hr2,mRNA sequncing of ResCtrl_4hr2,SRR3233137,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:45:44,18699996,3777399192,18699996,202,1876,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233137/SRR3233137,SRX1638843,ResCtrl_4hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345326,SAMN04499128,746128,Aspergillus fumigatus,ResCtrl_4hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,F5C8132D400BD15137BDDB71AD4E9095,D08464ED5C4C4C096F5897C126578EFC,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233136,mRNA sequncing of ResCtrl_4hr1,mRNA sequncing of ResCtrl_4hr1,SRR3233136,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:42:08,16686826,3370738852,16686826,202,1683,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233136/SRR3233136,SRX1638842,ResCtrl_4hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345316,SAMN04499127,746128,Aspergillus fumigatus,ResCtrl_4hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,AB76E344C46DCC189132B51E4F8A4302,E1842AE08D56994A79F4DBC223331CBA,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233135,mRNA sequncing of ResCtrl_1hr3,mRNA sequncing of ResCtrl_1hr3,SRR3233135,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:46:27,13801593,2787921786,13801593,202,1384,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233135/SRR3233135,SRX1638841,ResCtrl_1hr3,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345298,SAMN04499126,746128,Aspergillus fumigatus,ResCtrl_1hr3,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,57CF4F609366C1651BDAEB69708E3526,C4DF3A518DE86A7AD97C76FB4246CAD4,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233134,mRNA sequncing of ResCtrl_1hr2,mRNA sequncing of ResCtrl_1hr2,SRR3233134,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:47:23,17675375,3570425750,17675375,202,1784,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233134/SRR3233134,SRX1638840,ResCtrl_1hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345299,SAMN04499125,746128,Aspergillus fumigatus,ResCtrl_1hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,D5EF5E9D2CEFCB47989337726E4AB7C5,7D45C7C45B6028A95625CE709ED85033,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233133,mRNA sequncing of ResCtrl_1hr1,mRNA sequncing of ResCtrl_1hr1,SRR3233133,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:39:20,12772285,2580001570,12772285,202,1298,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233133/SRR3233133,SRX1638839,ResCtrl_1hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345300,SAMN04499124,746128,Aspergillus fumigatus,ResCtrl_1hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,249A3C181A2169970AD2A08377E326A9,D338DCD7CCCDB8B93D26632670004190,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233132,mRNA sequncing of SusTbz1_4hr3,mRNA sequncing of SusTbz1_4hr3,SRR3233132,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:40:28,13154720,2657253440,13154720,202,1720,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233132/SRR3233132,SRX1638838,SusTbz1_4hr3,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345301,SAMN04499123,746128,Aspergillus fumigatus,SusTbz1_4hr3,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,ACBF81B46417EA1E1B44B0F6266F792C,50CD02AEC5500B3219E859741F606131,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233131,mRNA sequncing of SusTbz1_4hr2,mRNA sequncing of SusTbz1_4hr2,SRR3233131,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:41:27,13582259,2743616318,13582259,202,1817,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233131/SRR3233131,SRX1638837,SusTbz1_4hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345302,SAMN04499122,746128,Aspergillus fumigatus,SusTbz1_4hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,AD80D1E8F9916BE07A507BE56A80143B,6B820DD9C2DD630AA55EA2554E34EA41,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233130,mRNA sequncing of SusTbz1_4hr1,mRNA sequncing of SusTbz1_4hr1,SRR3233130,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:42:41,11582196,2339603592,11582196,202,1537,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233130/SRR3233130,SRX1638836,SusTbz1_4hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345303,SAMN04499121,746128,Aspergillus fumigatus,SusTbz1_4hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,0B013566730002335E97E78243196C6A,2F3B2B48A4169EC3EBE35E6C534E61A2,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233129,mRNA sequncing of SusTbz1_1hr3,mRNA sequncing of SusTbz1_1hr3,SRR3233129,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:45:42,13461834,2719290468,13461834,202,1748,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233129/SRR3233129,SRX1638835,SusTbz1_1hr3,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345304,SAMN04499120,746128,Aspergillus fumigatus,SusTbz1_1hr3,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,2D44C8B862820A6AD7D20B4DDC2C05F6,29854C05949593ABFE406FADB42BB184,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233128,mRNA sequncing of SusCtrl_1hr3,mRNA sequncing of SusCtrl_1hr3,SRR3233128,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:47:15,13415993,2710030586,13415993,202,1746,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233128/SRR3233128,SRX1638834,SusCtrl_1hr3,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345305,SAMN04499102,746128,Aspergillus fumigatus,SusCtrl_1hr3,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,2A123456B162477F156F5C19BAB51B98,4E7D57A5B92F4FF9571CC96D12115118,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233127,mRNA sequncing of SusTbz1_1hr2,mRNA sequncing of SusTbz1_1hr2,SRR3233127,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:39:15,11206613,2263735826,11206613,202,1492,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233127/SRR3233127,SRX1638833,SusTbz1_1hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345308,SAMN04499119,746128,Aspergillus fumigatus,SusTbz1_1hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,2BAC1AACD1BC4182CBDF9FE7C9077227,4785B1CA34B8D33B513AFC911A6045B7,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233126,mRNA sequncing of SusTbz1_1hr1,mRNA sequncing of SusTbz1_1hr1,SRR3233126,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:41:18,13272952,2681136304,13272952,202,1762,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233126/SRR3233126,SRX1638832,SusTbz1_1hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345306,SAMN04499118,746128,Aspergillus fumigatus,SusTbz1_1hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,DEE3D8C1CB2A8221F7FAC5261F2068F0,F681D9E9D82E528266426EACBA51DC3D,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233125,mRNA sequncing of SusTbz8_4hr3,mRNA sequncing of SusTbz8_4hr3,SRR3233125,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:34:52,10316668,2083966936,10316668,202,1338,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233125/SRR3233125,SRX1638831,SusTbz8_4hr3,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345307,SAMN04499117,746128,Aspergillus fumigatus,SusTbz8_4hr3,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,0679B7534702004C36E9A264FFB6A3BD,A1885C4537594863AD36D1E438A5AF8D,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233124,mRNA sequncing of SusTbz8_4hr2,mRNA sequncing of SusTbz8_4hr2,SRR3233124,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:45:42,12391411,2503065022,12391411,202,1657,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233124/SRR3233124,SRX1638830,SusTbz8_4hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345309,SAMN04499116,746128,Aspergillus fumigatus,SusTbz8_4hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,712067543E74DEEDF08B3F0C0F22BE1B,7219042FD446491F1CB198C4B9423EDF,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233123,mRNA sequncing of SusTbz8_4hr1,mRNA sequncing of SusTbz8_4hr1,SRR3233123,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:42:19,12045078,2433105756,12045078,202,1605,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233123/SRR3233123,SRX1638829,SusTbz8_4hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345295,SAMN04499115,746128,Aspergillus fumigatus,SusTbz8_4hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,211208B99FD277146A484975C3D447AC,89440D460D39A6177BDFF87A64CA6974,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233122,mRNA sequncing of SusTbz8_1hr3,mRNA sequncing of SusTbz8_1hr3,SRR3233122,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:41:04,12542264,2533537328,12542264,202,1642,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233122/SRR3233122,SRX1638828,SusTbz8_1hr3,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345297,SAMN04499114,746128,Aspergillus fumigatus,SusTbz8_1hr3,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,301F60CE4FF4F800AB0B4FAD0BD93979,9962805534768CDF1C5F019A948A858B,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233121,mRNA sequncing of SusTbz8_1hr2,mRNA sequncing of SusTbz8_1hr2,SRR3233121,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:36:39,11421371,2307116942,11421371,202,1519,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233121/SRR3233121,SRX1638827,SusTbz8_1hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345296,SAMN04499113,746128,Aspergillus fumigatus,SusTbz8_1hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,3FA38CF417680F12826A433B7F5B0423,5B5E5295B386BA7A9936DA4732C2C761,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233120,mRNA sequncing of SusTbz8_1hr1,mRNA sequncing of SusTbz8_1hr1,SRR3233120,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:39:27,11956212,2415154824,11956212,202,1601,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233120/SRR3233120,SRX1638826,SusTbz8_1hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345310,SAMN04499112,746128,Aspergillus fumigatus,SusTbz8_1hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,809331A84A939C2AFC293C65C7F3B1C9,2202FC00399A7163BCB16202C2C71D7A,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233119,mRNA sequncing of SusItz4_4hr3,mRNA sequncing of SusItz4_4hr3,SRR3233119,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:34:56,12164375,2457203750,12164375,202,1569,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233119/SRR3233119,SRX1638825,SusItz4_4hr3,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345311,SAMN04499111,746128,Aspergillus fumigatus,SusItz4_4hr3,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,651C30BBFE57045400A109DA1E61B29D,4D123DA17C329321891823E61E881D29,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233118,mRNA sequncing of SusItz4_4hr2,mRNA sequncing of SusItz4_4hr2,SRR3233118,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:36:16,12832979,2592261758,12832979,202,1716,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233118/SRR3233118,SRX1638824,SusItz4_4hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345312,SAMN04499110,746128,Aspergillus fumigatus,SusItz4_4hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,7F3BF2A517FA4B90D0F1C8018F58FD04,EDA3BD0FC2CE96A35F44BA2F79978F69,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233117,mRNA sequncing of SusCtrl_1hr2,mRNA sequncing of SusCtrl_1hr2,SRR3233117,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:49:24,13397789,2706353378,13397789,202,1802,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233117/SRR3233117,SRX1638822,SusCtrl_1hr2,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345313,SAMN04499101,746128,Aspergillus fumigatus,SusCtrl_1hr2,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,1622D46F0362D6664E690E6FDAD238D1,1A1850E18967493FDDC62F7654098844,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3233116,mRNA sequncing of SusCtrl_1hr1,mRNA sequncing of SusCtrl_1hr1,SRR3233116,,Aspergillus fumigatus exposed to triazole fungicides,TruSeq mRNA Sample Prep,,,2016-03-25 00:00:00,2016-03-16 16:50:36,12942142,2614312684,12942142,202,1722,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3233116/SRR3233116,SRX1638821,SusCtrl_1hr1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP071880,PRJNA312558,312558,SRS1345315,SAMN04499100,746128,Aspergillus fumigatus,SusCtrl_1hr1,SEOUL NATIONAL UNIVERSITY GRADUATE SCHOOL OF PUBLIC HEALTH,SRA385960,24EA2A984825903C51AE4003C8C8435B,3EC54C8DAEBABD352836B43656C8A507,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR3591503,WT rep3 T8h,GSM2178506: WT rep3 T8h; Aspergillus fumigatus; RNA-Seq,SRR3591503,"For RNAseq analysis, we used 2 to 5 μg of total RNA to purify polyadenylated mRNAs and construct the sequencing libraries using the TruSeq RNA Sample Prep Kit v2 Non-directional libraries were prepared using the TruSeq RNA Sample preparation kit v2 following the manufacturer’s instructions (Illumina). The nondirectional libraries were controlled on Bioanalyzer DNA1000 Chips (Agilent Technologies). 50-bp Single Read sequences were generated on the Hiseq2000 sequencer according to manufacturer’s instructions (Illumina). Sequences were demultiplexed using the Illumina pipeline (Gerald, included in CASAVA version 1.7) giving FASTQ formatted reads.","We report the gene expression level of Aspergillus fumigatus CEA17_?akuBKU80 strain in dormant conidia, in swollen conidia (after 4h of culture in Glucose 3%, Yeast Exrtract 1% liquid medium) and in germinated conidia (after 8h of culture in Glucose 3%, Yeast Extract 1% liquid medium after construction of an RNAseq library. Overall design: Three different samples have been analyzed including 3 replicates each.",,,27306610.0,2016-09-26 18:34:55,2016-05-26 18:44:45,55717339,2841584289,0,51,2037,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3591503/SRR3591503,SRX1802078,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRP075777,PRJNA323497,323497,SRS1468662,SAMN05180057,746128,Aspergillus fumigatus,GSM2178506,GEO,SRA429415,0E37FC37B8A2F40D94AAF70B8F1B73EA,1BCBEA3F901AFB35A79CDF854F53AA43,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/27306610,[],
